cell_type,sex,ann_level_4,0
bronchus fibroblast of lung,female,DC2,0
bronchus fibroblast of lung,female,Deuterosomal,0
bronchus fibroblast of lung,female,EC aerocyte capillary,0
bronchus fibroblast of lung,female,EC general capillary,0
bronchus fibroblast of lung,female,EC venous pulmonary,0
bronchus fibroblast of lung,female,EC venous systemic,0
bronchus fibroblast of lung,female,Goblet,0
bronchus fibroblast of lung,female,Hillock-like,0
bronchus fibroblast of lung,female,Interstitial macrophages,0
bronchus fibroblast of lung,female,Ionocyte,0
bronchus fibroblast of lung,female,Migratory DCs,0
bronchus fibroblast of lung,female,Multiciliated,0
bronchus fibroblast of lung,female,NK cells,0
bronchus fibroblast of lung,female,Neuroendocrine,0
bronchus fibroblast of lung,female,Non-classical monocytes,0
bronchus fibroblast of lung,female,None,0
bronchus fibroblast of lung,female,Peribronchial fibroblasts,499
bronchus fibroblast of lung,female,Pericytes,0
bronchus fibroblast of lung,female,Plasma cells,0
bronchus fibroblast of lung,female,Plasmacytoid DCs,0
bronchus fibroblast of lung,female,SMG duct,0
bronchus fibroblast of lung,female,SMG mucous,0
bronchus fibroblast of lung,female,SMG serous,0
bronchus fibroblast of lung,female,Subpleural fibroblasts,0
bronchus fibroblast of lung,female,Suprabasal,0
bronchus fibroblast of lung,female,T cells proliferating,0
bronchus fibroblast of lung,female,Transitional Club-AT2,0
bronchus fibroblast of lung,female,Tuft,0
bronchus fibroblast of lung,male,AT2 proliferating,0
bronchus fibroblast of lung,male,Adventitial fibroblasts,0
bronchus fibroblast of lung,male,Alveolar fibroblasts,0
bronchus fibroblast of lung,male,Alveolar macrophages,0
bronchus fibroblast of lung,male,B cells,0
bronchus fibroblast of lung,male,Basal resting,0
bronchus fibroblast of lung,male,CD4 T cells,0
bronchus fibroblast of lung,male,CD8 T cells,0
bronchus fibroblast of lung,male,Classical monocytes,0
bronchus fibroblast of lung,male,Club,0
bronchus fibroblast of lung,male,DC1,0
bronchus fibroblast of lung,male,DC2,0
bronchus fibroblast of lung,male,Deuterosomal,0
bronchus fibroblast of lung,male,EC aerocyte capillary,0
bronchus fibroblast of lung,male,EC general capillary,0
bronchus fibroblast of lung,male,EC venous pulmonary,0
bronchus fibroblast of lung,male,EC venous systemic,0
bronchus fibroblast of lung,male,Goblet,0
bronchus fibroblast of lung,male,Hillock-like,0
bronchus fibroblast of lung,male,Interstitial macrophages,0
bronchus fibroblast of lung,male,Ionocyte,0
bronchus fibroblast of lung,male,Migratory DCs,0
bronchus fibroblast of lung,male,Multiciliated,0
bronchus fibroblast of lung,male,NK cells,0
bronchus fibroblast of lung,male,Neuroendocrine,0
bronchus fibroblast of lung,male,Non-classical monocytes,0
bronchus fibroblast of lung,male,None,0
bronchus fibroblast of lung,male,Peribronchial fibroblasts,1074
bronchus fibroblast of lung,male,Pericytes,0
bronchus fibroblast of lung,male,Plasma cells,0
bronchus fibroblast of lung,male,Plasmacytoid DCs,0
bronchus fibroblast of lung,male,SMG duct,0
bronchus fibroblast of lung,male,SMG mucous,0
bronchus fibroblast of lung,male,SMG serous,0
bronchus fibroblast of lung,male,Subpleural fibroblasts,0
bronchus fibroblast of lung,male,Suprabasal,0
bronchus fibroblast of lung,male,T cells proliferating,0
bronchus fibroblast of lung,male,Transitional Club-AT2,0
bronchus fibroblast of lung,male,Tuft,0
alveolar type 1 fibroblast cell,female,AT2 proliferating,0
alveolar type 1 fibroblast cell,female,Adventitial fibroblasts,0
alveolar type 1 fibroblast cell,female,Alveolar fibroblasts,2228
alveolar type 1 fibroblast cell,female,Alveolar macrophages,0
alveolar type 1 fibroblast cell,female,B cells,0
alveolar type 1 fibroblast cell,female,Basal resting,0
alveolar type 1 fibroblast cell,female,CD4 T cells,0
alveolar type 1 fibroblast cell,female,CD8 T cells,0
alveolar type 1 fibroblast cell,female,Classical monocytes,0
alveolar type 1 fibroblast cell,female,Club,0
alveolar type 1 fibroblast cell,female,DC1,0
alveolar type 1 fibroblast cell,female,DC2,0
alveolar type 1 fibroblast cell,female,Deuterosomal,0
alveolar type 1 fibroblast cell,female,EC aerocyte capillary,0
alveolar type 1 fibroblast cell,female,EC general capillary,0
alveolar type 1 fibroblast cell,female,EC venous pulmonary,0
alveolar type 1 fibroblast cell,female,EC venous systemic,0
alveolar type 1 fibroblast cell,female,Goblet,0
alveolar type 1 fibroblast cell,female,Hillock-like,0
alveolar type 1 fibroblast cell,female,Interstitial macrophages,0
alveolar type 1 fibroblast cell,female,Ionocyte,0
alveolar type 1 fibroblast cell,female,Migratory DCs,0
alveolar type 1 fibroblast cell,female,Multiciliated,0
alveolar type 1 fibroblast cell,female,NK cells,0
alveolar type 1 fibroblast cell,female,Neuroendocrine,0
alveolar type 1 fibroblast cell,female,Non-classical monocytes,0
alveolar type 1 fibroblast cell,female,None,0
alveolar type 1 fibroblast cell,female,Peribronchial fibroblasts,0
alveolar type 1 fibroblast cell,female,Pericytes,0
alveolar type 1 fibroblast cell,female,Plasma cells,0
alveolar type 1 fibroblast cell,female,Plasmacytoid DCs,0
alveolar type 1 fibroblast cell,female,SMG duct,0
alveolar type 1 fibroblast cell,female,SMG mucous,0
alveolar type 1 fibroblast cell,female,SMG serous,0
alveolar type 1 fibroblast cell,female,Subpleural fibroblasts,0
alveolar type 1 fibroblast cell,female,Suprabasal,0
alveolar type 1 fibroblast cell,female,T cells proliferating,0
alveolar type 1 fibroblast cell,female,Transitional Club-AT2,0
alveolar type 1 fibroblast cell,female,Tuft,0
alveolar type 1 fibroblast cell,male,AT2 proliferating,0
alveolar type 1 fibroblast cell,male,Adventitial fibroblasts,0
alveolar type 1 fibroblast cell,male,Alveolar fibroblasts,2954
alveolar type 1 fibroblast cell,male,Alveolar macrophages,0
alveolar type 1 fibroblast cell,male,B cells,0
alveolar type 1 fibroblast cell,male,Basal resting,0
alveolar type 1 fibroblast cell,male,CD4 T cells,0
alveolar type 1 fibroblast cell,male,CD8 T cells,0
alveolar type 1 fibroblast cell,male,Classical monocytes,0
alveolar type 1 fibroblast cell,male,Club,0
alveolar type 1 fibroblast cell,male,DC1,0
alveolar type 1 fibroblast cell,male,DC2,0
alveolar type 1 fibroblast cell,male,Deuterosomal,0
alveolar type 1 fibroblast cell,male,EC aerocyte capillary,0
alveolar type 1 fibroblast cell,male,EC general capillary,0
alveolar type 1 fibroblast cell,male,EC venous pulmonary,0
alveolar type 1 fibroblast cell,male,EC venous systemic,0
alveolar type 1 fibroblast cell,male,Goblet,0
alveolar type 1 fibroblast cell,male,Hillock-like,0
alveolar type 1 fibroblast cell,male,Interstitial macrophages,0
alveolar type 1 fibroblast cell,male,Ionocyte,0
alveolar type 1 fibroblast cell,male,Migratory DCs,0
alveolar type 1 fibroblast cell,male,Multiciliated,0
alveolar type 1 fibroblast cell,male,NK cells,0
alveolar type 1 fibroblast cell,male,Neuroendocrine,0
alveolar type 1 fibroblast cell,male,Non-classical monocytes,0
alveolar type 1 fibroblast cell,male,None,0
alveolar type 1 fibroblast cell,male,Peribronchial fibroblasts,0
alveolar type 1 fibroblast cell,male,Pericytes,0
alveolar type 1 fibroblast cell,male,Plasma cells,0
alveolar type 1 fibroblast cell,male,Plasmacytoid DCs,0
alveolar type 1 fibroblast cell,male,SMG duct,0
alveolar type 1 fibroblast cell,male,SMG mucous,0
alveolar type 1 fibroblast cell,male,SMG serous,0
alveolar type 1 fibroblast cell,male,Subpleural fibroblasts,0
alveolar type 1 fibroblast cell,male,Suprabasal,0
alveolar type 1 fibroblast cell,male,T cells proliferating,0
alveolar type 1 fibroblast cell,male,Transitional Club-AT2,0
alveolar type 1 fibroblast cell,male,Tuft,0
alveolar type 2 fibroblast cell,female,AT2 proliferating,0
alveolar type 2 fibroblast cell,female,Adventitial fibroblasts,1376
alveolar type 2 fibroblast cell,female,Alveolar fibroblasts,0
alveolar type 2 fibroblast cell,female,Alveolar macrophages,0
alveolar type 2 fibroblast cell,female,B cells,0
alveolar type 2 fibroblast cell,female,Basal resting,0
alveolar type 2 fibroblast cell,female,CD4 T cells,0
alveolar type 2 fibroblast cell,female,CD8 T cells,0
alveolar type 2 fibroblast cell,female,Classical monocytes,0
alveolar type 2 fibroblast cell,female,Club,0
alveolar type 2 fibroblast cell,female,DC1,0
alveolar type 2 fibroblast cell,female,DC2,0
alveolar type 2 fibroblast cell,female,Deuterosomal,0
alveolar type 2 fibroblast cell,female,EC aerocyte capillary,0
alveolar type 2 fibroblast cell,female,EC general capillary,0
alveolar type 2 fibroblast cell,female,EC venous pulmonary,0
alveolar type 2 fibroblast cell,female,EC venous systemic,0
alveolar type 2 fibroblast cell,female,Goblet,0
alveolar type 2 fibroblast cell,female,Hillock-like,0
alveolar type 2 fibroblast cell,female,Interstitial macrophages,0
alveolar type 2 fibroblast cell,female,Ionocyte,0
alveolar type 2 fibroblast cell,female,Migratory DCs,0
alveolar type 2 fibroblast cell,female,Multiciliated,0
alveolar type 2 fibroblast cell,female,NK cells,0
alveolar type 2 fibroblast cell,female,Neuroendocrine,0
alveolar type 2 fibroblast cell,female,Non-classical monocytes,0
alveolar type 2 fibroblast cell,female,None,0
alveolar type 2 fibroblast cell,female,Peribronchial fibroblasts,0
alveolar type 2 fibroblast cell,female,Pericytes,0
alveolar type 2 fibroblast cell,female,Plasma cells,0
alveolar type 2 fibroblast cell,female,Plasmacytoid DCs,0
alveolar type 2 fibroblast cell,female,SMG duct,0
alveolar type 2 fibroblast cell,female,SMG mucous,0
alveolar type 2 fibroblast cell,female,SMG serous,0
alveolar type 2 fibroblast cell,female,Subpleural fibroblasts,0
alveolar type 2 fibroblast cell,female,Suprabasal,0
alveolar type 2 fibroblast cell,female,T cells proliferating,0
alveolar type 2 fibroblast cell,female,Transitional Club-AT2,0
alveolar type 2 fibroblast cell,female,Tuft,0
alveolar type 2 fibroblast cell,male,AT2 proliferating,0
alveolar type 2 fibroblast cell,male,Adventitial fibroblasts,8945
alveolar type 2 fibroblast cell,male,Alveolar fibroblasts,0
alveolar type 2 fibroblast cell,male,Alveolar macrophages,0
alveolar type 2 fibroblast cell,male,B cells,0
alveolar type 2 fibroblast cell,male,Basal resting,0
alveolar type 2 fibroblast cell,male,CD4 T cells,0
alveolar type 2 fibroblast cell,male,CD8 T cells,0
alveolar type 2 fibroblast cell,male,Classical monocytes,0
alveolar type 2 fibroblast cell,male,Club,0
alveolar type 2 fibroblast cell,male,DC1,0
alveolar type 2 fibroblast cell,male,DC2,0
alveolar type 2 fibroblast cell,male,Deuterosomal,0
alveolar type 2 fibroblast cell,male,EC aerocyte capillary,0
alveolar type 2 fibroblast cell,male,EC general capillary,0
alveolar type 2 fibroblast cell,male,EC venous pulmonary,0
alveolar type 2 fibroblast cell,male,EC venous systemic,0
alveolar type 2 fibroblast cell,male,Goblet,0
alveolar type 2 fibroblast cell,male,Hillock-like,0
alveolar type 2 fibroblast cell,male,Interstitial macrophages,0
alveolar type 2 fibroblast cell,male,Ionocyte,0
alveolar type 2 fibroblast cell,male,Migratory DCs,0
alveolar type 2 fibroblast cell,male,Multiciliated,0
alveolar type 2 fibroblast cell,male,NK cells,0
alveolar type 2 fibroblast cell,male,Neuroendocrine,0
alveolar type 2 fibroblast cell,male,Non-classical monocytes,0
alveolar type 2 fibroblast cell,male,None,0
alveolar type 2 fibroblast cell,male,Peribronchial fibroblasts,0
alveolar type 2 fibroblast cell,male,Pericytes,0
alveolar type 2 fibroblast cell,male,Plasma cells,0
alveolar type 2 fibroblast cell,male,Plasmacytoid DCs,0
alveolar type 2 fibroblast cell,male,SMG duct,0
alveolar type 2 fibroblast cell,male,SMG mucous,0
alveolar type 2 fibroblast cell,male,SMG serous,0
alveolar type 2 fibroblast cell,male,Subpleural fibroblasts,0
alveolar type 2 fibroblast cell,male,Suprabasal,0
alveolar type 2 fibroblast cell,male,T cells proliferating,0
alveolar type 2 fibroblast cell,male,Transitional Club-AT2,0
alveolar type 2 fibroblast cell,male,Tuft,0
respiratory hillock cell,female,AT2 proliferating,0
respiratory hillock cell,female,Adventitial fibroblasts,0
respiratory hillock cell,female,Alveolar fibroblasts,0
respiratory hillock cell,female,Alveolar macrophages,0
respiratory hillock cell,female,B cells,0
respiratory hillock cell,female,Basal resting,0
respiratory hillock cell,female,CD4 T cells,0
respiratory hillock cell,female,CD8 T cells,0
respiratory hillock cell,female,Classical monocytes,0
respiratory hillock cell,female,Club,0
respiratory hillock cell,female,DC1,0
respiratory hillock cell,female,DC2,0
respiratory hillock cell,female,Deuterosomal,0
respiratory hillock cell,female,EC aerocyte capillary,0
respiratory hillock cell,female,EC general capillary,0
respiratory hillock cell,female,EC venous pulmonary,0
respiratory hillock cell,female,EC venous systemic,0
respiratory hillock cell,female,Goblet,0
respiratory hillock cell,female,Hillock-like,2478
respiratory hillock cell,female,Interstitial macrophages,0
respiratory hillock cell,female,Ionocyte,0
respiratory hillock cell,female,Migratory DCs,0
respiratory hillock cell,female,Multiciliated,0
respiratory hillock cell,female,NK cells,0
respiratory hillock cell,female,Neuroendocrine,0
respiratory hillock cell,female,Non-classical monocytes,0
respiratory hillock cell,female,None,0
respiratory hillock cell,female,Peribronchial fibroblasts,0
respiratory hillock cell,female,Pericytes,0
respiratory hillock cell,female,Plasma cells,0
respiratory hillock cell,female,Plasmacytoid DCs,0
respiratory hillock cell,female,SMG duct,0
respiratory hillock cell,female,SMG mucous,0
respiratory hillock cell,female,SMG serous,0
respiratory hillock cell,female,Subpleural fibroblasts,0
respiratory hillock cell,female,Suprabasal,0
respiratory hillock cell,female,T cells proliferating,0
respiratory hillock cell,female,Transitional Club-AT2,0
respiratory hillock cell,female,Tuft,0
respiratory hillock cell,male,AT2 proliferating,0
respiratory hillock cell,male,Adventitial fibroblasts,0
respiratory hillock cell,male,Alveolar fibroblasts,0
respiratory hillock cell,male,Alveolar macrophages,0
respiratory hillock cell,male,B cells,0
respiratory hillock cell,male,Basal resting,0
respiratory hillock cell,male,CD4 T cells,0
respiratory hillock cell,male,CD8 T cells,0
respiratory hillock cell,male,Classical monocytes,0
respiratory hillock cell,male,Club,0
respiratory hillock cell,male,DC1,0
respiratory hillock cell,male,DC2,0
respiratory hillock cell,male,Deuterosomal,0
respiratory hillock cell,male,EC aerocyte capillary,0
respiratory hillock cell,male,EC general capillary,0
respiratory hillock cell,male,EC venous pulmonary,0
respiratory hillock cell,male,EC venous systemic,0
respiratory hillock cell,male,Goblet,0
respiratory hillock cell,male,Hillock-like,2122
respiratory hillock cell,male,Interstitial macrophages,0
respiratory hillock cell,male,Ionocyte,0
respiratory hillock cell,male,Migratory DCs,0
respiratory hillock cell,male,Multiciliated,0
respiratory hillock cell,male,NK cells,0
respiratory hillock cell,male,Neuroendocrine,0
respiratory hillock cell,male,Non-classical monocytes,0
respiratory hillock cell,male,None,0
respiratory hillock cell,male,Peribronchial fibroblasts,0
respiratory hillock cell,male,Pericytes,0
respiratory hillock cell,male,Plasma cells,0
respiratory hillock cell,male,Plasmacytoid DCs,0
respiratory hillock cell,male,SMG duct,0
respiratory hillock cell,male,SMG mucous,0
respiratory hillock cell,male,SMG serous,0
respiratory hillock cell,male,Subpleural fibroblasts,0
respiratory hillock cell,male,Suprabasal,0
respiratory hillock cell,male,T cells proliferating,0
